Gmt time,Open,High,Low,Close,Volume
20.03.2024 12:00:00.000,1.35506,1.35577,1.35483,1.35489,3237
20.03.2024 13:00:00.000,1.35489,1.35489,1.349,1.34939,23511
20.03.2024 14:00:00.000,1.34935,1.35023,1.34823,1.34853,10149
20.03.2024 15:00:00.000,1.34853,1.34933,1.34813,1.34913,2163
20.03.2024 16:00:00.000,1.34908,1.34955,1.34889,1.34945,1262
20.03.2024 17:00:00.000,1.34942,1.34946,1.34792,1.34793,1692
20.03.2024 18:00:00.000,1.34792,1.34817,1.34716,1.34729,1539
20.03.2024 19:00:00.000,1.34731,1.34771,1.34702,1.34716,3607
20.03.2024 20:00:00.000,1.34718,1.34722,1.34635,1.34675,3951
20.03.2024 21:00:00.000,1.34675,1.3471,1.34652,1.34693,2066
20.03.2024 22:00:00.000,1.34694,1.34707,1.34622,1.34651,2026
20.03.2024 23:00:00.000,1.34652,1.34673,1.34642,1.34654,2083
21.03.2024 00:00:00.000,1.34655,1.34682,1.34616,1.34661,2003
21.03.2024 01:00:00.000,1.3466,1.34661,1.34608,1.3463,1708
21.03.2024 02:00:00.000,1.34631,1.34687,1.34554,1.34675,2759
21.03.2024 03:00:00.000,1.34675,1.34972,1.34675,1.34967,5871
21.03.2024 04:00:00.000,1.34967,1.35032,1.34861,1.34875,6321
21.03.2024 05:00:00.000,1.34874,1.34935,1.34816,1.34924,2417
21.03.2024 06:00:00.000,1.34924,1.35126,1.34918,1.35119,3400
21.03.2024 07:00:00.000,1.35118,1.35138,1.35046,1.35074,6574
21.03.2024 08:00:00.000,1.35074,1.35216,1.34967,1.35002,11105
21.03.2024 09:00:00.000,1.35002,1.3525,1.35002,1.35219,10327
21.03.2024 10:00:00.000,1.35219,1.35411,1.35211,1.35379,8698
21.03.2024 11:00:00.000,1.35377,1.35378,1.35281,1.35288,4749
21.03.2024 12:00:00.000,1.35287,1.3539,1.35251,1.35375,3939
21.03.2024 13:00:00.000,1.35374,1.35377,1.35294,1.35328,4045
21.03.2024 14:00:00.000,1.3533,1.35362,1.35306,1.35333,2840
21.03.2024 15:00:00.000,1.35334,1.35335,1.35252,1.35295,1540
21.03.2024 16:00:00.000,1.35277,1.35289,1.35249,1.35265,1111
21.03.2024 17:00:00.000,1.35266,1.35309,1.35266,1.3529,572
21.03.2024 18:00:00.000,1.3529,1.35299,1.35264,1.35274,816
21.03.2024 19:00:00.000,1.35273,1.35286,1.35188,1.35226,1268
21.03.2024 20:00:00.000,1.35228,1.35457,1.35212,1.35454,3095
21.03.2024 21:00:00.000,1.35456,1.35597,1.35426,1.35588,3629
21.03.2024 22:00:00.000,1.35586,1.35632,1.35559,1.35611,3565
21.03.2024 23:00:00.000,1.35613,1.35631,1.35594,1.35601,1909
22.03.2024 00:00:00.000,1.356,1.35602,1.35541,1.35566,2557
22.03.2024 01:00:00.000,1.35568,1.35674,1.35545,1.35624,3028
22.03.2024 02:00:00.000,1.35624,1.35739,1.35583,1.35653,3987
22.03.2024 03:00:00.000,1.35652,1.35722,1.35625,1.35685,3768
22.03.2024 04:00:00.000,1.35685,1.35754,1.35627,1.3574,2561
22.03.2024 05:00:00.000,1.35737,1.35807,1.35714,1.35757,2762
22.03.2024 06:00:00.000,1.35757,1.35884,1.35726,1.35794,3208
22.03.2024 07:00:00.000,1.35794,1.358,1.35629,1.35647,6553
22.03.2024 08:00:00.000,1.35649,1.35762,1.3562,1.35735,7587
22.03.2024 09:00:00.000,1.35735,1.35856,1.35693,1.35852,6282
22.03.2024 10:00:00.000,1.35852,1.3607,1.35852,1.35957,5092
22.03.2024 11:00:00.000,1.35956,1.36062,1.35941,1.36019,3732
22.03.2024 12:00:00.000,1.36019,1.36118,1.36002,1.36063,2515
22.03.2024 13:00:00.000,1.36064,1.36116,1.36054,1.36097,1475
22.03.2024 14:00:00.000,1.36097,1.36138,1.36074,1.36104,1925
22.03.2024 15:00:00.000,1.36102,1.36106,1.35991,1.35991,2534
25.03.2024 00:00:00.000,1.35993,1.36024,1.35974,1.35979,2054
25.03.2024 01:00:00.000,1.35978,1.36054,1.35978,1.36024,2163
25.03.2024 02:00:00.000,1.36023,1.36064,1.35916,1.36003,2305
25.03.2024 03:00:00.000,1.36003,1.36018,1.35873,1.35909,4282
25.03.2024 04:00:00.000,1.35912,1.35963,1.35866,1.35935,2899
25.03.2024 05:00:00.000,1.35934,1.35949,1.35877,1.35915,2509
25.03.2024 06:00:00.000,1.35917,1.35923,1.35819,1.35857,3089
25.03.2024 07:00:00.000,1.35857,1.35932,1.35829,1.35911,4306
25.03.2024 08:00:00.000,1.35913,1.35921,1.3575,1.35766,6637
25.03.2024 09:00:00.000,1.35766,1.35816,1.35698,1.35779,6917
25.03.2024 10:00:00.000,1.35779,1.35871,1.35777,1.35806,3187
25.03.2024 11:00:00.000,1.35803,1.35872,1.35785,1.35807,3310
25.03.2024 12:00:00.000,1.35808,1.35877,1.35793,1.35806,2228
25.03.2024 13:00:00.000,1.35807,1.35842,1.35787,1.35822,1499
25.03.2024 14:00:00.000,1.35823,1.35862,1.35809,1.35845,2121
25.03.2024 15:00:00.000,1.35845,1.35883,1.35836,1.35851,1344
25.03.2024 16:00:00.000,1.35847,1.35848,1.35817,1.35843,1311
25.03.2024 17:00:00.000,1.35846,1.35849,1.35818,1.35843,571
25.03.2024 18:00:00.000,1.3584,1.35856,1.35826,1.35851,1176
25.03.2024 19:00:00.000,1.35852,1.35871,1.35775,1.35786,2325
25.03.2024 20:00:00.000,1.35787,1.35805,1.35723,1.35771,2660
25.03.2024 21:00:00.000,1.35773,1.35791,1.35721,1.35775,2067
25.03.2024 22:00:00.000,1.35774,1.35865,1.3576,1.35848,1686
25.03.2024 23:00:00.000,1.35847,1.35852,1.35819,1.35827,881
26.03.2024 00:00:00.000,1.35828,1.35854,1.3579,1.35824,1670
26.03.2024 01:00:00.000,1.35825,1.35826,1.35735,1.35756,1293
26.03.2024 02:00:00.000,1.35757,1.35879,1.35739,1.35868,2622
26.03.2024 03:00:00.000,1.35867,1.35901,1.35763,1.35781,2978
26.03.2024 04:00:00.000,1.35783,1.35795,1.3565,1.35706,3742
26.03.2024 05:00:00.000,1.35705,1.35706,1.35617,1.35646,3106
26.03.2024 06:00:00.000,1.35647,1.35661,1.35588,1.35644,3226
26.03.2024 07:00:00.000,1.35642,1.35692,1.35544,1.35552,4347
26.03.2024 08:00:00.000,1.3555,1.35675,1.35522,1.35639,5480
26.03.2024 09:00:00.000,1.35646,1.35769,1.35593,1.35693,5141
26.03.2024 10:00:00.000,1.35691,1.358,1.35663,1.35697,5625
26.03.2024 11:00:00.000,1.357,1.35767,1.35686,1.35767,2906
26.03.2024 12:00:00.000,1.35767,1.35783,1.35703,1.35765,3133
26.03.2024 13:00:00.000,1.35765,1.35788,1.35716,1.35778,1662
26.03.2024 14:00:00.000,1.3578,1.35871,1.35764,1.35863,2060
26.03.2024 15:00:00.000,1.35864,1.35881,1.35828,1.35833,1238
26.03.2024 16:00:00.000,1.35828,1.35845,1.35735,1.35824,1616
26.03.2024 17:00:00.000,1.35825,1.35859,1.35822,1.35842,642
26.03.2024 18:00:00.000,1.35842,1.35854,1.35803,1.35815,812
26.03.2024 19:00:00.000,1.35816,1.35907,1.35815,1.3588,2549
26.03.2024 20:00:00.000,1.3588,1.35986,1.35862,1.35942,3243
26.03.2024 21:00:00.000,1.35943,1.35992,1.35927,1.35967,1736
26.03.2024 22:00:00.000,1.35968,1.35989,1.35938,1.35948,2443
26.03.2024 23:00:00.000,1.35951,1.35951,1.35892,1.359,1694
27.03.2024 00:00:00.000,1.35901,1.35934,1.35893,1.35916,2234
27.03.2024 01:00:00.000,1.35916,1.35958,1.35884,1.35922,2108
27.03.2024 02:00:00.000,1.35926,1.35966,1.35893,1.3595,2119
27.03.2024 03:00:00.000,1.35949,1.36078,1.35941,1.36049,2455
27.03.2024 04:00:00.000,1.36051,1.36059,1.35912,1.35943,5330
27.03.2024 05:00:00.000,1.35943,1.35978,1.35885,1.35934,6063
27.03.2024 06:00:00.000,1.35935,1.35984,1.35852,1.35965,4473
27.03.2024 07:00:00.000,1.35965,1.36053,1.35965,1.36027,4875
27.03.2024 08:00:00.000,1.36027,1.36056,1.3584,1.35844,7359
27.03.2024 09:00:00.000,1.35842,1.35889,1.35702,1.35876,5929
27.03.2024 10:00:00.000,1.35876,1.35924,1.35809,1.35875,4447
27.03.2024 11:00:00.000,1.35875,1.35934,1.35802,1.35838,5300
27.03.2024 12:00:00.000,1.35839,1.35905,1.35804,1.35854,2700
27.03.2024 13:00:00.000,1.35855,1.35876,1.35741,1.35753,1883
27.03.2024 14:00:00.000,1.35752,1.35752,1.35703,1.35705,2188
27.03.2024 15:00:00.000,1.35706,1.35714,1.35647,1.35667,1833
27.03.2024 16:00:00.000,1.3566,1.35672,1.35639,1.35665,1503
27.03.2024 17:00:00.000,1.35674,1.35891,1.35667,1.35831,1723
27.03.2024 18:00:00.000,1.3583,1.35875,1.35824,1.35853,1952
27.03.2024 19:00:00.000,1.35853,1.35908,1.35825,1.35832,2351
27.03.2024 20:00:00.000,1.35833,1.35875,1.35826,1.35847,3609
27.03.2024 21:00:00.000,1.35846,1.3585,1.35697,1.35757,3684
27.03.2024 22:00:00.000,1.35758,1.35784,1.35723,1.35777,2914
27.03.2024 23:00:00.000,1.35778,1.35793,1.35743,1.35754,2020
28.03.2024 00:00:00.000,1.35753,1.3579,1.35741,1.35785,2962
28.03.2024 01:00:00.000,1.35786,1.35855,1.35778,1.35818,2201
28.03.2024 02:00:00.000,1.35817,1.35944,1.35814,1.3593,4118
28.03.2024 03:00:00.000,1.35928,1.36046,1.3592,1.36035,2537
28.03.2024 04:00:00.000,1.36042,1.36135,1.3603,1.3612,2100
28.03.2024 05:00:00.000,1.3612,1.3613,1.35938,1.35972,2764
28.03.2024 06:00:00.000,1.3597,1.35974,1.35834,1.35967,3755
28.03.2024 07:00:00.000,1.35967,1.35991,1.35692,1.35702,5682
28.03.2024 08:00:00.000,1.35704,1.35736,1.35513,1.35525,5429
28.03.2024 09:00:00.000,1.35522,1.35601,1.35439,1.35511,5579
28.03.2024 10:00:00.000,1.35516,1.35548,1.35306,1.35311,6039
28.03.2024 11:00:00.000,1.35312,1.35413,1.35245,1.35363,5734
28.03.2024 12:00:00.000,1.35362,1.35397,1.35311,1.35365,3509
28.03.2024 13:00:00.000,1.35367,1.35427,1.35321,1.35396,2908
28.03.2024 14:00:00.000,1.35395,1.35465,1.3539,1.35438,2990
28.03.2024 15:00:00.000,1.35436,1.35499,1.35386,1.3539,1702
28.03.2024 16:00:00.000,1.35382,1.35393,1.3525,1.3538,905
28.03.2024 17:00:00.000,1.35373,1.35384,1.35291,1.35334,4831
28.03.2024 18:00:00.000,1.35334,1.35377,1.35291,1.35363,6576
28.03.2024 19:00:00.000,1.35367,1.35391,1.3535,1.35372,441
28.03.2024 20:00:00.000,1.35371,1.35396,1.35329,1.35384,2153
28.03.2024 21:00:00.000,1.35384,1.35404,1.35348,1.35366,1573
28.03.2024 22:00:00.000,1.35366,1.35399,1.35363,1.35396,1795
28.03.2024 23:00:00.000,1.35402,1.35529,1.35395,1.35515,618
29.03.2024 00:00:00.000,1.35517,1.35526,1.35506,1.35516,298
29.03.2024 01:00:00.000,1.35516,1.35608,1.35508,1.35542,1037
29.03.2024 02:00:00.000,1.35541,1.35553,1.35485,1.35552,1797
29.03.2024 03:00:00.000,1.35554,1.35556,1.35494,1.35501,913
29.03.2024 04:00:00.000,1.35499,1.35505,1.35496,1.35502,196
29.03.2024 05:00:00.000,1.35502,1.35551,1.35489,1.35513,3368
29.03.2024 06:00:00.000,1.35512,1.35515,1.35484,1.35503,943
29.03.2024 07:00:00.000,1.35503,1.35505,1.35354,1.35407,4843
29.03.2024 08:00:00.000,1.35409,1.35453,1.35359,1.35438,1860
29.03.2024 09:00:00.000,1.35439,1.35466,1.35421,1.35428,2161
29.03.2024 10:00:00.000,1.35425,1.3543,1.35331,1.35414,2561
29.03.2024 11:00:00.000,1.35413,1.35423,1.35401,1.35401,347
29.03.2024 12:00:00.000,1.35402,1.35418,1.35401,1.35412,450
29.03.2024 13:00:00.000,1.35412,1.35466,1.35402,1.35439,2600
29.03.2024 14:00:00.000,1.35438,1.35459,1.35424,1.35434,2307
29.03.2024 15:00:00.000,1.35434,1.35442,1.35298,1.35333,2343
01.04.2024 00:00:00.000,1.35289,1.35349,1.35288,1.35319,784
01.04.2024 01:00:00.000,1.35318,1.35339,1.35239,1.35261,1378
01.04.2024 02:00:00.000,1.35261,1.35302,1.35248,1.3529,1972
01.04.2024 03:00:00.000,1.3529,1.35325,1.35248,1.35286,2111
01.04.2024 04:00:00.000,1.35286,1.35297,1.35248,1.35294,2333
01.04.2024 05:00:00.000,1.35294,1.35402,1.35283,1.35392,3339
01.04.2024 06:00:00.000,1.35393,1.35511,1.35373,1.35504,1799
01.04.2024 07:00:00.000,1.35505,1.35695,1.35492,1.35587,6628
01.04.2024 08:00:00.000,1.35586,1.35648,1.35444,1.35529,6999
01.04.2024 09:00:00.000,1.35548,1.35847,1.35526,1.35714,7378
01.04.2024 10:00:00.000,1.35716,1.35845,1.35708,1.35809,3791
01.04.2024 11:00:00.000,1.35806,1.35828,1.35716,1.35763,2831
01.04.2024 12:00:00.000,1.35764,1.35839,1.35763,1.35783,1995
01.04.2024 13:00:00.000,1.35784,1.35861,1.35783,1.35824,1488
01.04.2024 14:00:00.000,1.35824,1.35835,1.35737,1.35739,1998
01.04.2024 15:00:00.000,1.35741,1.35757,1.35689,1.35693,1625
01.04.2024 16:00:00.000,1.35689,1.35726,1.35667,1.35712,751
01.04.2024 17:00:00.000,1.35713,1.35746,1.35697,1.35737,517
01.04.2024 18:00:00.000,1.35736,1.35771,1.35708,1.35737,1118
01.04.2024 19:00:00.000,1.35739,1.35773,1.35715,1.35743,1982
01.04.2024 20:00:00.000,1.35744,1.35785,1.35694,1.35708,2488
01.04.2024 21:00:00.000,1.35707,1.35784,1.35702,1.35735,2047
01.04.2024 22:00:00.000,1.35733,1.35798,1.35717,1.35796,1055
01.04.2024 23:00:00.000,1.35796,1.35824,1.35791,1.35794,681
02.04.2024 00:00:00.000,1.35795,1.3583,1.35782,1.35822,1516
02.04.2024 01:00:00.000,1.35822,1.35839,1.35732,1.35732,2817
02.04.2024 02:00:00.000,1.35736,1.35761,1.35661,1.35684,3940
02.04.2024 03:00:00.000,1.35685,1.35692,1.35581,1.35638,4481
02.04.2024 04:00:00.000,1.35643,1.35646,1.3556,1.35607,3275
02.04.2024 05:00:00.000,1.35609,1.35668,1.35602,1.35623,2601
02.04.2024 06:00:00.000,1.35623,1.35682,1.356,1.35616,2928
02.04.2024 07:00:00.000,1.35614,1.35733,1.35598,1.3571,3573
02.04.2024 08:00:00.000,1.35711,1.35832,1.35637,1.35723,6339
02.04.2024 09:00:00.000,1.35724,1.35832,1.35614,1.35766,8411
02.04.2024 10:00:00.000,1.35764,1.35827,1.35703,1.35716,3899
02.04.2024 11:00:00.000,1.35714,1.35781,1.35678,1.35709,2385
02.04.2024 12:00:00.000,1.35708,1.3577,1.35694,1.35729,1980
02.04.2024 13:00:00.000,1.3573,1.35758,1.35702,1.35736,2395
02.04.2024 14:00:00.000,1.35735,1.3574,1.35676,1.35719,2415
02.04.2024 15:00:00.000,1.35722,1.35738,1.35641,1.35657,1275
02.04.2024 16:00:00.000,1.35644,1.35662,1.35578,1.35627,1249
02.04.2024 17:00:00.000,1.35627,1.35654,1.35612,1.35627,1015
02.04.2024 18:00:00.000,1.35628,1.35664,1.35627,1.35644,1255
02.04.2024 19:00:00.000,1.35644,1.35704,1.3564,1.35703,1234
02.04.2024 20:00:00.000,1.35704,1.35742,1.35679,1.35719,2287
02.04.2024 21:00:00.000,1.3572,1.3573,1.35673,1.35705,1829
02.04.2024 22:00:00.000,1.35703,1.35704,1.35616,1.3563,2723
02.04.2024 23:00:00.000,1.3563,1.35678,1.35599,1.35677,1504
03.04.2024 00:00:00.000,1.35675,1.3571,1.35665,1.35702,1610
03.04.2024 01:00:00.000,1.35702,1.35791,1.357,1.35728,3429
03.04.2024 02:00:00.000,1.35728,1.35796,1.35708,1.35786,2746
03.04.2024 03:00:00.000,1.35785,1.35886,1.35766,1.35799,3131
03.04.2024 04:00:00.000,1.358,1.35807,1.35691,1.35744,3728
03.04.2024 05:00:00.000,1.35743,1.358,1.35728,1.35744,1552
03.04.2024 06:00:00.000,1.35744,1.35756,1.35626,1.35637,2220
03.04.2024 07:00:00.000,1.35637,1.35716,1.35622,1.35674,5177
03.04.2024 08:00:00.000,1.35674,1.35723,1.35481,1.35492,5658
03.04.2024 09:00:00.000,1.35494,1.35494,1.35134,1.35174,9393
03.04.2024 10:00:00.000,1.35173,1.35257,1.3511,1.35226,5366
03.04.2024 11:00:00.000,1.35224,1.35372,1.35209,1.35301,6975
03.04.2024 12:00:00.000,1.353,1.35341,1.35229,1.35258,3357
03.04.2024 13:00:00.000,1.35259,1.35315,1.35229,1.35297,2427
03.04.2024 14:00:00.000,1.35297,1.35377,1.35291,1.35323,3586
03.04.2024 15:00:00.000,1.35323,1.35325,1.35253,1.35255,1402
03.04.2024 16:00:00.000,1.35254,1.35282,1.35159,1.35277,1277
03.04.2024 17:00:00.000,1.35278,1.35283,1.35243,1.35261,782
03.04.2024 18:00:00.000,1.35262,1.35272,1.35204,1.35238,1840
03.04.2024 19:00:00.000,1.35237,1.35274,1.35164,1.35173,3741
03.04.2024 20:00:00.000,1.35173,1.35196,1.35146,1.35177,2974
03.04.2024 21:00:00.000,1.35176,1.35218,1.35147,1.35163,3009
03.04.2024 22:00:00.000,1.35162,1.35181,1.3513,1.35149,1770
03.04.2024 23:00:00.000,1.35149,1.35158,1.35114,1.35151,1275
04.04.2024 00:00:00.000,1.35151,1.35151,1.35102,1.35139,1370
04.04.2024 01:00:00.000,1.35137,1.35138,1.35082,1.35109,2809
04.04.2024 02:00:00.000,1.35112,1.35119,1.35031,1.35115,4118
04.04.2024 03:00:00.000,1.35116,1.35119,1.35031,1.3504,1989
04.04.2024 04:00:00.000,1.3504,1.35051,1.34992,1.35009,2596
04.04.2024 05:00:00.000,1.35009,1.3503,1.34977,1.34982,2368
04.04.2024 06:00:00.000,1.34982,1.35035,1.34979,1.3502,1785
04.04.2024 07:00:00.000,1.35018,1.35034,1.34811,1.34858,5828
04.04.2024 08:00:00.000,1.34856,1.34933,1.34778,1.34869,5127
04.04.2024 09:00:00.000,1.34866,1.34902,1.34775,1.34867,5165
04.04.2024 10:00:00.000,1.34869,1.34976,1.34866,1.3495,3033
04.04.2024 11:00:00.000,1.3495,1.35014,1.34932,1.35004,1533
04.04.2024 12:00:00.000,1.35005,1.35093,1.34996,1.35092,2063
04.04.2024 13:00:00.000,1.35092,1.35423,1.3509,1.3538,8535
04.04.2024 14:00:00.000,1.35381,1.35587,1.3538,1.35526,8850
04.04.2024 15:00:00.000,1.35524,1.35527,1.35393,1.35416,1845
04.04.2024 16:00:00.000,1.35411,1.3543,1.35344,1.35412,1507
04.04.2024 17:00:00.000,1.35414,1.35486,1.35389,1.35459,1831
04.04.2024 18:00:00.000,1.35459,1.35496,1.35427,1.35434,2583
04.04.2024 19:00:00.000,1.35433,1.35512,1.35398,1.35471,3958
04.04.2024 20:00:00.000,1.35471,1.35705,1.35461,1.35701,3678
04.04.2024 21:00:00.000,1.35702,1.35777,1.35681,1.35745,3567
04.04.2024 22:00:00.000,1.35744,1.35764,1.35697,1.35703,2323
04.04.2024 23:00:00.000,1.35702,1.35733,1.35693,1.35709,1239
05.04.2024 00:00:00.000,1.3571,1.35719,1.35637,1.35649,1519
05.04.2024 01:00:00.000,1.35649,1.35721,1.35629,1.35671,2846
05.04.2024 02:00:00.000,1.35674,1.35677,1.35577,1.35602,3357
05.04.2024 03:00:00.000,1.35604,1.35663,1.3557,1.35613,2407
05.04.2024 04:00:00.000,1.35616,1.35635,1.35497,1.35562,2800
05.04.2024 05:00:00.000,1.35561,1.35587,1.35531,1.35567,2006
05.04.2024 06:00:00.000,1.35567,1.35626,1.35567,1.35588,2320
05.04.2024 07:00:00.000,1.3559,1.36325,1.35539,1.36281,15928
05.04.2024 08:00:00.000,1.36281,1.3647,1.36209,1.36366,13906
05.04.2024 09:00:00.000,1.36366,1.36445,1.36001,1.36013,11000
05.04.2024 10:00:00.000,1.36016,1.36064,1.35807,1.35815,6825
05.04.2024 11:00:00.000,1.35812,1.35887,1.35745,1.35849,4261
05.04.2024 12:00:00.000,1.35845,1.35914,1.35804,1.35851,3623
05.04.2024 13:00:00.000,1.35851,1.35924,1.35811,1.35897,5495
05.04.2024 14:00:00.000,1.35896,1.35933,1.35871,1.35895,4381
05.04.2024 15:00:00.000,1.35899,1.35912,1.35866,1.35882,3124
08.04.2024 00:00:00.000,1.36008,1.36039,1.35952,1.36026,3515
08.04.2024 01:00:00.000,1.36025,1.36046,1.35946,1.35999,4505
08.04.2024 02:00:00.000,1.35998,1.36054,1.35907,1.35944,4613
08.04.2024 03:00:00.000,1.35944,1.3602,1.35875,1.3598,5915
08.04.2024 04:00:00.000,1.35979,1.36008,1.35924,1.35968,3339
08.04.2024 05:00:00.000,1.35968,1.36006,1.35868,1.35873,3135
08.04.2024 06:00:00.000,1.35873,1.35972,1.3586,1.3596,3690
08.04.2024 07:00:00.000,1.3596,1.3598,1.35795,1.35823,5867
08.04.2024 08:00:00.000,1.35823,1.35852,1.3569,1.35836,8838
08.04.2024 09:00:00.000,1.35837,1.35994,1.35816,1.3583,8463
08.04.2024 10:00:00.000,1.35829,1.35884,1.35744,1.35843,6115
08.04.2024 11:00:00.000,1.35846,1.35938,1.35799,1.35827,4128
08.04.2024 12:00:00.000,1.35828,1.35847,1.35726,1.35764,2816
08.04.2024 13:00:00.000,1.35764,1.35781,1.3572,1.35759,2046
08.04.2024 14:00:00.000,1.35761,1.35788,1.35723,1.3577,3662
08.04.2024 15:00:00.000,1.35768,1.35768,1.35698,1.35713,2458
08.04.2024 16:00:00.000,1.35705,1.35752,1.35697,1.35744,1621
08.04.2024 17:00:00.000,1.35746,1.35746,1.35698,1.35699,577
08.04.2024 18:00:00.000,1.35701,1.35713,1.35682,1.35705,1648
08.04.2024 19:00:00.000,1.35703,1.35731,1.35682,1.35725,2554
08.04.2024 20:00:00.000,1.35723,1.35776,1.35696,1.35775,3788
08.04.2024 21:00:00.000,1.35776,1.35819,1.35718,1.35808,1917
08.04.2024 22:00:00.000,1.35806,1.35847,1.35796,1.35826,1345
08.04.2024 23:00:00.000,1.35824,1.35824,1.35749,1.35776,2298
09.04.2024 00:00:00.000,1.35775,1.35807,1.3575,1.35764,1722
09.04.2024 01:00:00.000,1.35764,1.35807,1.35701,1.35792,3040
09.04.2024 02:00:00.000,1.3579,1.35815,1.35759,1.3579,2991
09.04.2024 03:00:00.000,1.35792,1.35828,1.3571,1.35728,2586
09.04.2024 04:00:00.000,1.35729,1.35746,1.35637,1.35669,3448
09.04.2024 05:00:00.000,1.3567,1.35695,1.35599,1.35665,3849
09.04.2024 06:00:00.000,1.35665,1.35791,1.35659,1.35758,3449
09.04.2024 07:00:00.000,1.3576,1.35789,1.35611,1.35649,5973
09.04.2024 08:00:00.000,1.35651,1.35682,1.35466,1.35648,6844
09.04.2024 09:00:00.000,1.35645,1.35982,1.3554,1.35921,10020
09.04.2024 10:00:00.000,1.3592,1.35983,1.35785,1.35831,7992
09.04.2024 11:00:00.000,1.35829,1.35854,1.35758,1.35844,3321
09.04.2024 12:00:00.000,1.35845,1.35873,1.35792,1.35873,3868
09.04.2024 13:00:00.000,1.35873,1.35901,1.35791,1.35824,2384
09.04.2024 14:00:00.000,1.35824,1.35889,1.35709,1.35717,3963
09.04.2024 15:00:00.000,1.35717,1.35726,1.35678,1.35702,1526
09.04.2024 16:00:00.000,1.35696,1.35728,1.35625,1.35714,1034
09.04.2024 17:00:00.000,1.35712,1.35724,1.35697,1.35717,704
09.04.2024 18:00:00.000,1.35713,1.35739,1.35713,1.35729,673
09.04.2024 19:00:00.000,1.35726,1.35727,1.35663,1.35664,3161
09.04.2024 20:00:00.000,1.35661,1.35723,1.3564,1.35642,2831
09.04.2024 21:00:00.000,1.35647,1.35693,1.35614,1.3566,2473
09.04.2024 22:00:00.000,1.35658,1.35698,1.35637,1.35692,2240
09.04.2024 23:00:00.000,1.35694,1.35703,1.35672,1.35694,2791
10.04.2024 00:00:00.000,1.35694,1.3571,1.3564,1.35693,2214
10.04.2024 01:00:00.000,1.35691,1.35708,1.35589,1.35602,3299
10.04.2024 02:00:00.000,1.35604,1.35663,1.35582,1.35622,3274
10.04.2024 03:00:00.000,1.35621,1.35681,1.35613,1.35632,3278
10.04.2024 04:00:00.000,1.35632,1.35701,1.35622,1.3565,3210
10.04.2024 05:00:00.000,1.35653,1.35666,1.35556,1.35558,3568
10.04.2024 06:00:00.000,1.35564,1.3565,1.35564,1.35637,2455
10.04.2024 07:00:00.000,1.35638,1.36514,1.35587,1.3648,18327
10.04.2024 08:00:00.000,1.3648,1.36777,1.36376,1.36534,21749
10.04.2024 09:00:00.000,1.36528,1.36823,1.3642,1.36728,15608
10.04.2024 10:00:00.000,1.3673,1.36958,1.36712,1.36906,11713
10.04.2024 11:00:00.000,1.36904,1.37007,1.36861,1.36888,7412
10.04.2024 12:00:00.000,1.36889,1.37022,1.36723,1.36765,12068
10.04.2024 13:00:00.000,1.36775,1.36948,1.36701,1.36921,7002
10.04.2024 14:00:00.000,1.36921,1.36928,1.36745,1.36774,5379
10.04.2024 15:00:00.000,1.36775,1.36836,1.36767,1.36803,2268
10.04.2024 16:00:00.000,1.36804,1.3682,1.36728,1.36807,1873
10.04.2024 17:00:00.000,1.36807,1.36855,1.36807,1.36843,997
10.04.2024 18:00:00.000,1.36844,1.36892,1.36842,1.36883,1818
10.04.2024 19:00:00.000,1.36883,1.36933,1.36853,1.36874,3064
10.04.2024 20:00:00.000,1.36872,1.369,1.36813,1.36836,3598
10.04.2024 21:00:00.000,1.36837,1.36866,1.36792,1.36815,3363
10.04.2024 22:00:00.000,1.36815,1.36836,1.3676,1.36794,3008
10.04.2024 23:00:00.000,1.36797,1.36811,1.36763,1.36766,2892
11.04.2024 00:00:00.000,1.36765,1.36785,1.36741,1.36782,5026
11.04.2024 01:00:00.000,1.36783,1.36951,1.36783,1.36914,3260
11.04.2024 02:00:00.000,1.36911,1.36911,1.36774,1.36802,7082
11.04.2024 03:00:00.000,1.368,1.36865,1.36728,1.36854,6021
11.04.2024 04:00:00.000,1.36854,1.36912,1.36825,1.36879,5524
11.04.2024 05:00:00.000,1.36881,1.36925,1.36856,1.36859,4783
11.04.2024 06:00:00.000,1.36861,1.36915,1.36824,1.36912,4965
11.04.2024 07:00:00.000,1.36913,1.3696,1.36604,1.36697,14641
11.04.2024 08:00:00.000,1.36697,1.36936,1.36629,1.36927,15374
11.04.2024 09:00:00.000,1.36925,1.37244,1.36923,1.37166,13774
11.04.2024 10:00:00.000,1.37166,1.37254,1.37059,1.37062,8107
11.04.2024 11:00:00.000,1.37058,1.37082,1.36984,1.37025,6267
11.04.2024 12:00:00.000,1.37027,1.37075,1.36799,1.36817,6365
11.04.2024 13:00:00.000,1.36816,1.36848,1.36737,1.36846,3036
11.04.2024 14:00:00.000,1.36844,1.36845,1.36764,1.36822,2761
11.04.2024 15:00:00.000,1.36821,1.36892,1.36804,1.36884,1277
11.04.2024 16:00:00.000,1.36874,1.36908,1.36851,1.36903,871
11.04.2024 17:00:00.000,1.36902,1.36902,1.36823,1.36861,753
11.04.2024 18:00:00.000,1.36861,1.36873,1.36832,1.36868,1338
11.04.2024 19:00:00.000,1.36868,1.36916,1.36833,1.36856,2571
