Gmt time,Open,High,Low,Close,Volume
06.01.2020 23:00:00.000,1.29653,1.29659,1.29616,1.29658,3330
07.01.2020 00:00:00.000,1.29655,1.29691,1.29639,1.2969,3205
07.01.2020 01:00:00.000,1.2969,1.29712,1.29642,1.29701,3891
07.01.2020 02:00:00.000,1.29704,1.29763,1.29641,1.29749,3451
07.01.2020 03:00:00.000,1.29749,1.29782,1.29566,1.29612,5356
07.01.2020 04:00:00.000,1.29612,1.29763,1.29572,1.29702,3559
07.01.2020 05:00:00.000,1.29705,1.29834,1.29688,1.29807,3779
07.01.2020 06:00:00.000,1.29809,1.29864,1.29763,1.29833,3857
07.01.2020 07:00:00.000,1.29833,1.29937,1.29769,1.29918,4395
07.01.2020 08:00:00.000,1.29918,1.30141,1.29835,1.30064,6550
07.01.2020 09:00:00.000,1.30063,1.30233,1.30005,1.30161,7437
07.01.2020 10:00:00.000,1.30155,1.30293,1.30114,1.30141,10510
07.01.2020 11:00:00.000,1.30141,1.30179,1.30116,1.30162,5169
07.01.2020 12:00:00.000,1.30163,1.30172,1.30108,1.30128,3420
07.01.2020 13:00:00.000,1.30129,1.30134,1.3002,1.30036,2827
07.01.2020 14:00:00.000,1.30036,1.30078,1.30018,1.3004,3609
07.01.2020 15:00:00.000,1.30043,1.3008,1.29998,1.30052,2794
07.01.2020 16:00:00.000,1.30052,1.3007,1.30014,1.30034,2312
07.01.2020 17:00:00.000,1.30034,1.30034,1.29998,1.30019,494
07.01.2020 18:00:00.000,1.30019,1.30068,1.30002,1.30007,3619
07.01.2020 19:00:00.000,1.30004,1.30033,1.29944,1.29951,8811
07.01.2020 20:00:00.000,1.2995,1.29972,1.29817,1.29822,8847
07.01.2020 21:00:00.000,1.29822,1.2988,1.29797,1.29837,9213
07.01.2020 22:00:00.000,1.29839,1.29875,1.29813,1.29825,5513
07.01.2020 23:00:00.000,1.29824,1.29864,1.29806,1.29822,3009
08.01.2020 00:00:00.000,1.29822,1.29869,1.29806,1.29854,2907
08.01.2020 01:00:00.000,1.29854,1.29855,1.29796,1.2982,2509
08.01.2020 02:00:00.000,1.29823,1.29912,1.2976,1.29835,5098
08.01.2020 03:00:00.000,1.29834,1.30002,1.29823,1.30001,5893
08.01.2020 04:00:00.000,1.30001,1.30077,1.29983,1.30027,4044
08.01.2020 05:00:00.000,1.30027,1.30139,1.30027,1.30106,4246
08.01.2020 06:00:00.000,1.30106,1.30134,1.30039,1.30122,3247
08.01.2020 07:00:00.000,1.30123,1.30219,1.30085,1.30197,5281
08.01.2020 08:00:00.000,1.30195,1.30237,1.30122,1.30135,7320
08.01.2020 09:00:00.000,1.30134,1.30235,1.30097,1.30178,7318
08.01.2020 10:00:00.000,1.30177,1.30395,1.30132,1.30352,8167
08.01.2020 11:00:00.000,1.30356,1.30434,1.30224,1.30268,8231
08.01.2020 12:00:00.000,1.30268,1.30389,1.30215,1.30279,6486
08.01.2020 13:00:00.000,1.30277,1.30379,1.30277,1.30308,5213
08.01.2020 14:00:00.000,1.30308,1.3031,1.30264,1.30274,3449
08.01.2020 15:00:00.000,1.30273,1.30334,1.30227,1.30334,4398
08.01.2020 16:00:00.000,1.30334,1.30395,1.30307,1.30385,1760
08.01.2020 17:00:00.000,1.30382,1.30385,1.30295,1.30363,1061
08.01.2020 18:00:00.000,1.30363,1.30397,1.30349,1.30358,1568
08.01.2020 19:00:00.000,1.30359,1.30372,1.30297,1.30314,3979
08.01.2020 20:00:00.000,1.30316,1.30329,1.30258,1.30289,4054
08.01.2020 21:00:00.000,1.30289,1.30342,1.30281,1.30319,3899
08.01.2020 22:00:00.000,1.30319,1.30397,1.30314,1.30365,3470
08.01.2020 23:00:00.000,1.30364,1.30403,1.30349,1.30389,2937
09.01.2020 00:00:00.000,1.30389,1.30401,1.30368,1.30374,3632
09.01.2020 01:00:00.000,1.30374,1.30404,1.30351,1.30401,3419
09.01.2020 02:00:00.000,1.30401,1.3043,1.30353,1.30357,4171
09.01.2020 03:00:00.000,1.30357,1.3047,1.30355,1.30461,4352
09.01.2020 04:00:00.000,1.30459,1.30559,1.30444,1.30559,4694
09.01.2020 05:00:00.000,1.30559,1.30564,1.30496,1.30499,3694
09.01.2020 06:00:00.000,1.30499,1.30547,1.30486,1.30514,3388
09.01.2020 07:00:00.000,1.30516,1.30516,1.30418,1.30508,4347
09.01.2020 08:00:00.000,1.3051,1.30644,1.30501,1.30563,5400
09.01.2020 09:00:00.000,1.30563,1.30748,1.3056,1.30711,7521
09.01.2020 10:00:00.000,1.30711,1.31046,1.30703,1.30967,8911
09.01.2020 11:00:00.000,1.30968,1.30988,1.30879,1.30907,5668
09.01.2020 12:00:00.000,1.30907,1.30962,1.30879,1.30889,4927
09.01.2020 13:00:00.000,1.30887,1.3094,1.30759,1.30799,5473
09.01.2020 14:00:00.000,1.30798,1.30835,1.30751,1.30788,4917
09.01.2020 15:00:00.000,1.30792,1.30793,1.30618,1.30678,5426
09.01.2020 16:00:00.000,1.30677,1.30691,1.30532,1.30553,2345
09.01.2020 17:00:00.000,1.30554,1.30621,1.3053,1.30589,2438
09.01.2020 18:00:00.000,1.30589,1.30631,1.30568,1.30628,1665
09.01.2020 19:00:00.000,1.30624,1.30686,1.30623,1.30657,3556
09.01.2020 20:00:00.000,1.30658,1.30678,1.30612,1.30647,3583
09.01.2020 21:00:00.000,1.30646,1.30663,1.30604,1.30614,3289
09.01.2020 22:00:00.000,1.30616,1.30641,1.30609,1.30631,1600
09.01.2020 23:00:00.000,1.30631,1.30633,1.30613,1.30627,1254
10.01.2020 00:00:00.000,1.30627,1.30634,1.30597,1.30603,2836
10.01.2020 01:00:00.000,1.30603,1.30608,1.30559,1.30559,3199
10.01.2020 02:00:00.000,1.30559,1.30602,1.30534,1.306,2240
10.01.2020 03:00:00.000,1.30599,1.30739,1.3059,1.30703,3424
10.01.2020 04:00:00.000,1.30706,1.30744,1.30683,1.307,2886
10.01.2020 05:00:00.000,1.30701,1.30748,1.30701,1.30745,2038
10.01.2020 06:00:00.000,1.30745,1.30753,1.30666,1.30696,3159
10.01.2020 07:00:00.000,1.30696,1.30702,1.30608,1.30615,2841
10.01.2020 08:00:00.000,1.30615,1.3072,1.30285,1.30414,8990
10.01.2020 09:00:00.000,1.30415,1.30504,1.30333,1.30446,8969
10.01.2020 10:00:00.000,1.30444,1.30576,1.30398,1.30512,7585
10.01.2020 11:00:00.000,1.30512,1.3059,1.30437,1.30518,6446
10.01.2020 12:00:00.000,1.30517,1.30572,1.30429,1.30463,4880
10.01.2020 13:00:00.000,1.30463,1.30551,1.30454,1.30549,2996
10.01.2020 14:00:00.000,1.3055,1.30604,1.30509,1.30589,4349
10.01.2020 15:00:00.000,1.30588,1.30635,1.30571,1.30611,6095
10.01.2020 16:00:00.000,1.30611,1.30616,1.30486,1.30492,3932
13.01.2020 00:00:00.000,1.30475,1.30486,1.30448,1.30457,1915
13.01.2020 01:00:00.000,1.30457,1.30484,1.30445,1.3048,1707
13.01.2020 02:00:00.000,1.30481,1.30621,1.30481,1.3061,2194
13.01.2020 03:00:00.000,1.30609,1.30647,1.30529,1.3054,10973
13.01.2020 04:00:00.000,1.3054,1.30625,1.30516,1.30588,4760
13.01.2020 05:00:00.000,1.30589,1.30642,1.30588,1.30592,2452
13.01.2020 06:00:00.000,1.30592,1.30603,1.30549,1.30603,2469
13.01.2020 07:00:00.000,1.30602,1.3061,1.30411,1.30431,3701
13.01.2020 08:00:00.000,1.30434,1.30479,1.3041,1.30431,5092
13.01.2020 09:00:00.000,1.3043,1.30549,1.30341,1.30513,7340
13.01.2020 10:00:00.000,1.30514,1.30539,1.30312,1.3052,7544
13.01.2020 11:00:00.000,1.30518,1.30544,1.30449,1.3048,5621
13.01.2020 12:00:00.000,1.30486,1.30503,1.30448,1.30482,3199
13.01.2020 13:00:00.000,1.30482,1.30502,1.30453,1.30469,3267
13.01.2020 14:00:00.000,1.30469,1.30514,1.30454,1.30461,3177
13.01.2020 15:00:00.000,1.30462,1.30622,1.3046,1.30582,3665
13.01.2020 16:00:00.000,1.30581,1.306,1.30548,1.30551,2006
13.01.2020 17:00:00.000,1.30552,1.30566,1.30519,1.30544,3375
13.01.2020 18:00:00.000,1.30549,1.30562,1.30528,1.30562,1972
13.01.2020 19:00:00.000,1.30562,1.30563,1.30502,1.3051,2147
13.01.2020 20:00:00.000,1.30509,1.30626,1.30494,1.30603,2736
13.01.2020 21:00:00.000,1.30602,1.30613,1.30539,1.30545,2008
13.01.2020 22:00:00.000,1.30544,1.3058,1.30535,1.30578,1924
13.01.2020 23:00:00.000,1.30577,1.30577,1.30558,1.30567,2009
14.01.2020 00:00:00.000,1.30567,1.30612,1.30566,1.30606,1546
14.01.2020 01:00:00.000,1.30605,1.30616,1.3052,1.30525,1675
14.01.2020 02:00:00.000,1.30526,1.30724,1.30525,1.30648,2569
14.01.2020 03:00:00.000,1.30648,1.30775,1.30648,1.3075,4474
14.01.2020 04:00:00.000,1.3075,1.30778,1.30707,1.30714,2867
14.01.2020 05:00:00.000,1.30716,1.30757,1.30681,1.30715,3239
14.01.2020 06:00:00.000,1.30715,1.30759,1.30663,1.30665,3779
14.01.2020 07:00:00.000,1.30666,1.30748,1.30662,1.30668,5050
14.01.2020 08:00:00.000,1.30668,1.30792,1.30668,1.30754,7341
14.01.2020 09:00:00.000,1.30752,1.30763,1.30627,1.3065,6774
14.01.2020 10:00:00.000,1.30651,1.30732,1.30621,1.30666,6066
14.01.2020 11:00:00.000,1.30663,1.30672,1.30557,1.3056,5393
14.01.2020 12:00:00.000,1.30561,1.30609,1.30496,1.30507,3477
14.01.2020 13:00:00.000,1.30506,1.30557,1.30465,1.30549,5259
14.01.2020 14:00:00.000,1.30547,1.30597,1.30519,1.30568,4291
14.01.2020 15:00:00.000,1.30568,1.3065,1.30562,1.30613,2768
14.01.2020 16:00:00.000,1.30615,1.30664,1.30595,1.30608,2039
14.01.2020 17:00:00.000,1.30603,1.3064,1.30549,1.30602,1471
14.01.2020 18:00:00.000,1.30602,1.30674,1.30598,1.30673,1597
14.01.2020 19:00:00.000,1.3067,1.30675,1.30621,1.30649,2273
14.01.2020 20:00:00.000,1.30649,1.30719,1.30641,1.30675,3613
14.01.2020 21:00:00.000,1.30674,1.30685,1.30653,1.30683,2193
14.01.2020 22:00:00.000,1.30683,1.30692,1.30602,1.30606,3311
14.01.2020 23:00:00.000,1.30604,1.30615,1.3056,1.3057,2513
15.01.2020 00:00:00.000,1.3057,1.30581,1.30553,1.30573,2399
15.01.2020 01:00:00.000,1.30572,1.30598,1.30567,1.30588,2858
15.01.2020 02:00:00.000,1.30588,1.30628,1.3057,1.3059,2108
15.01.2020 03:00:00.000,1.3059,1.3072,1.3058,1.30692,2810
15.01.2020 04:00:00.000,1.30692,1.30778,1.30687,1.30759,2923
15.01.2020 05:00:00.000,1.3076,1.30772,1.30715,1.30757,4281
15.01.2020 06:00:00.000,1.30758,1.30766,1.30629,1.3064,4138
15.01.2020 07:00:00.000,1.3064,1.30672,1.30598,1.30651,3568
15.01.2020 08:00:00.000,1.30651,1.30775,1.30641,1.30707,6837
15.01.2020 09:00:00.000,1.30707,1.30713,1.30517,1.30556,8921
15.01.2020 10:00:00.000,1.30556,1.30589,1.3044,1.30469,8778
15.01.2020 11:00:00.000,1.3047,1.30495,1.30382,1.30399,6544
15.01.2020 12:00:00.000,1.30399,1.30417,1.30346,1.30375,4368
15.01.2020 13:00:00.000,1.30375,1.30469,1.30357,1.30468,2830
15.01.2020 14:00:00.000,1.30468,1.30481,1.30392,1.30398,4230
15.01.2020 15:00:00.000,1.30399,1.30502,1.30399,1.30464,3259
15.01.2020 16:00:00.000,1.30466,1.30487,1.3041,1.30411,1473
15.01.2020 17:00:00.000,1.3041,1.3044,1.30404,1.30409,756
15.01.2020 18:00:00.000,1.30412,1.30427,1.30396,1.30397,1268
15.01.2020 19:00:00.000,1.30397,1.3041,1.30348,1.30404,1931
15.01.2020 20:00:00.000,1.30406,1.30438,1.30397,1.30424,3482
15.01.2020 21:00:00.000,1.30423,1.30446,1.30422,1.30439,2639
15.01.2020 22:00:00.000,1.3044,1.30447,1.30428,1.30439,2626
15.01.2020 23:00:00.000,1.3044,1.30448,1.30421,1.30433,2144
16.01.2020 00:00:00.000,1.30432,1.30458,1.30426,1.30453,2233
16.01.2020 01:00:00.000,1.30454,1.30478,1.30446,1.30469,3110
16.01.2020 02:00:00.000,1.30468,1.3047,1.30412,1.30427,2909
16.01.2020 03:00:00.000,1.30427,1.30463,1.30329,1.30353,3686
16.01.2020 04:00:00.000,1.30351,1.30375,1.30319,1.30337,3880
16.01.2020 05:00:00.000,1.30337,1.30388,1.30321,1.30352,3266
16.01.2020 06:00:00.000,1.30354,1.30392,1.30338,1.30385,2072
16.01.2020 07:00:00.000,1.30384,1.30409,1.30346,1.3038,2467
16.01.2020 08:00:00.000,1.30381,1.30439,1.30328,1.30415,7097
16.01.2020 09:00:00.000,1.30415,1.30522,1.3038,1.30501,7310
16.01.2020 10:00:00.000,1.30501,1.3056,1.30384,1.30433,8223
16.01.2020 11:00:00.000,1.30433,1.30496,1.30394,1.30433,5223
16.01.2020 12:00:00.000,1.30432,1.30463,1.30367,1.30413,3661
16.01.2020 13:00:00.000,1.30412,1.30524,1.30404,1.30506,5747
16.01.2020 14:00:00.000,1.30507,1.30514,1.30462,1.30472,3913
16.01.2020 15:00:00.000,1.30471,1.30472,1.30392,1.30395,2542
16.01.2020 16:00:00.000,1.30394,1.30442,1.30394,1.30407,1597
16.01.2020 17:00:00.000,1.30407,1.30435,1.30377,1.30412,1545
16.01.2020 18:00:00.000,1.3041,1.30433,1.30402,1.3041,2168
16.01.2020 19:00:00.000,1.30408,1.30428,1.30391,1.30427,2559
16.01.2020 20:00:00.000,1.30428,1.30524,1.30418,1.30472,4006
16.01.2020 21:00:00.000,1.30473,1.30473,1.30416,1.30472,3458
16.01.2020 22:00:00.000,1.30473,1.30504,1.30468,1.30485,2071
16.01.2020 23:00:00.000,1.30485,1.30515,1.30482,1.30507,1607
17.01.2020 00:00:00.000,1.30506,1.30516,1.30485,1.30495,1574
17.01.2020 01:00:00.000,1.30494,1.30516,1.30483,1.30484,1585
17.01.2020 02:00:00.000,1.30485,1.30485,1.30355,1.30358,2431
17.01.2020 03:00:00.000,1.30358,1.30398,1.30338,1.30387,2923
17.01.2020 04:00:00.000,1.30387,1.30488,1.30385,1.30429,3628
17.01.2020 05:00:00.000,1.30429,1.30446,1.30407,1.30418,2817
17.01.2020 06:00:00.000,1.30418,1.30505,1.30404,1.30473,2896
17.01.2020 07:00:00.000,1.30472,1.30579,1.30445,1.30515,2623
17.01.2020 08:00:00.000,1.30513,1.3058,1.30464,1.30492,7135
17.01.2020 09:00:00.000,1.30492,1.30605,1.30397,1.30567,6554
17.01.2020 10:00:00.000,1.30566,1.30677,1.30549,1.30581,7052
17.01.2020 11:00:00.000,1.30583,1.30748,1.30577,1.30741,5863
17.01.2020 12:00:00.000,1.30743,1.30743,1.30641,1.30666,4297
17.01.2020 13:00:00.000,1.30663,1.30681,1.30604,1.30634,3247
17.01.2020 14:00:00.000,1.30632,1.30678,1.30612,1.30638,2924
17.01.2020 15:00:00.000,1.30638,1.30674,1.30614,1.30674,2781
17.01.2020 16:00:00.000,1.30675,1.30732,1.30636,1.30639,3070
20.01.2020 00:00:00.000,1.30633,1.30659,1.30623,1.30626,2989
20.01.2020 01:00:00.000,1.30626,1.30629,1.30573,1.30577,2562
20.01.2020 02:00:00.000,1.30578,1.30664,1.30545,1.30657,2195
20.01.2020 03:00:00.000,1.30656,1.30706,1.30644,1.30688,3180
20.01.2020 04:00:00.000,1.30688,1.30714,1.30648,1.30654,2239
20.01.2020 05:00:00.000,1.30654,1.30712,1.30652,1.30708,1596
20.01.2020 06:00:00.000,1.30708,1.30709,1.30656,1.30664,1825
20.01.2020 07:00:00.000,1.30664,1.30717,1.30656,1.30707,1530
20.01.2020 08:00:00.000,1.3071,1.3072,1.30612,1.30628,2685
20.01.2020 09:00:00.000,1.30629,1.30664,1.3057,1.30574,2029
20.01.2020 10:00:00.000,1.30573,1.30637,1.30535,1.30572,3221
20.01.2020 11:00:00.000,1.30572,1.30603,1.30501,1.30503,2242
20.01.2020 12:00:00.000,1.30505,1.3051,1.30436,1.305,1944
20.01.2020 13:00:00.000,1.305,1.30505,1.30445,1.30483,1198
20.01.2020 14:00:00.000,1.30483,1.30486,1.30436,1.30446,3491
20.01.2020 15:00:00.000,1.30447,1.30488,1.30434,1.30448,4648
20.01.2020 16:00:00.000,1.30446,1.30474,1.30434,1.30464,2852
20.01.2020 17:00:00.000,1.30448,1.30486,1.30445,1.30462,562
20.01.2020 18:00:00.000,1.30461,1.30473,1.30439,1.30451,1473
20.01.2020 19:00:00.000,1.30451,1.30508,1.30441,1.30502,2973
20.01.2020 20:00:00.000,1.30502,1.3057,1.30484,1.30556,6277
20.01.2020 21:00:00.000,1.30556,1.30614,1.30553,1.30581,2887
20.01.2020 22:00:00.000,1.30581,1.30585,1.30536,1.3055,3605
20.01.2020 23:00:00.000,1.3055,1.30573,1.30546,1.30561,2489
21.01.2020 00:00:00.000,1.30562,1.30609,1.30558,1.30594,2072
21.01.2020 01:00:00.000,1.30593,1.30655,1.30592,1.30651,3395
21.01.2020 02:00:00.000,1.30653,1.30688,1.30641,1.30685,3033
21.01.2020 03:00:00.000,1.30684,1.30765,1.30684,1.30764,3205
21.01.2020 04:00:00.000,1.30765,1.30773,1.30708,1.30709,2922
21.01.2020 05:00:00.000,1.30709,1.30717,1.30641,1.30662,2920
21.01.2020 06:00:00.000,1.30664,1.30689,1.30632,1.30653,3297
21.01.2020 07:00:00.000,1.30653,1.30654,1.30572,1.30613,4523
21.01.2020 08:00:00.000,1.30613,1.3067,1.30565,1.30643,6274
21.01.2020 09:00:00.000,1.30642,1.30643,1.30514,1.30571,6550
21.01.2020 10:00:00.000,1.30572,1.30737,1.30558,1.30637,6600
21.01.2020 11:00:00.000,1.30636,1.30733,1.30635,1.30687,5461
21.01.2020 12:00:00.000,1.30687,1.30719,1.30658,1.30691,3835
21.01.2020 13:00:00.000,1.30691,1.30708,1.30642,1.30707,3712
21.01.2020 14:00:00.000,1.30706,1.30763,1.30694,1.30707,4813
21.01.2020 15:00:00.000,1.30706,1.30793,1.30693,1.30782,3298
21.01.2020 16:00:00.000,1.30783,1.30797,1.30684,1.30691,1679
21.01.2020 17:00:00.000,1.30689,1.3074,1.30683,1.30728,943
21.01.2020 18:00:00.000,1.30726,1.30739,1.307,1.30735,1436
21.01.2020 19:00:00.000,1.30734,1.30842,1.30717,1.30842,3388
21.01.2020 20:00:00.000,1.30842,1.30913,1.30824,1.30889,3979
21.01.2020 21:00:00.000,1.3089,1.30915,1.30851,1.30855,5625
21.01.2020 22:00:00.000,1.30855,1.30863,1.30812,1.30848,3405
21.01.2020 23:00:00.000,1.30848,1.30852,1.30823,1.30839,1392
22.01.2020 00:00:00.000,1.30839,1.30852,1.30795,1.30805,1923
22.01.2020 01:00:00.000,1.30805,1.3082,1.3079,1.3079,3066
22.01.2020 02:00:00.000,1.30793,1.3084,1.3076,1.30776,2421
22.01.2020 03:00:00.000,1.30776,1.30824,1.30742,1.30751,2821
22.01.2020 04:00:00.000,1.30752,1.3078,1.30657,1.30668,2819
22.01.2020 05:00:00.000,1.30667,1.30669,1.30636,1.3065,1822
22.01.2020 06:00:00.000,1.30652,1.30667,1.30613,1.30616,2674
22.01.2020 07:00:00.000,1.30616,1.30624,1.30542,1.30548,2332
22.01.2020 08:00:00.000,1.30549,1.30559,1.30356,1.30467,6746
22.01.2020 09:00:00.000,1.30468,1.3058,1.30443,1.30552,6434
22.01.2020 10:00:00.000,1.30552,1.31402,1.30548,1.31185,14408
22.01.2020 11:00:00.000,1.31186,1.31378,1.30984,1.3135,11966
22.01.2020 12:00:00.000,1.3135,1.3152,1.3131,1.3151,5327
22.01.2020 13:00:00.000,1.31509,1.31523,1.31412,1.3146,3018
22.01.2020 14:00:00.000,1.3146,1.31497,1.31416,1.31427,3084
22.01.2020 15:00:00.000,1.31426,1.31426,1.31349,1.3139,3512
22.01.2020 16:00:00.000,1.31388,1.31408,1.31316,1.31345,1951
22.01.2020 17:00:00.000,1.31341,1.3137,1.31323,1.31347,1445
22.01.2020 18:00:00.000,1.31349,1.31422,1.31349,1.31418,2517
22.01.2020 19:00:00.000,1.31418,1.31557,1.31412,1.31539,5212
22.01.2020 20:00:00.000,1.31538,1.3161,1.31533,1.31537,6989
22.01.2020 21:00:00.000,1.31536,1.31575,1.31532,1.31575,4484
22.01.2020 22:00:00.000,1.31575,1.31633,1.3157,1.31631,1713
22.01.2020 23:00:00.000,1.31631,1.31688,1.3163,1.31641,1791
23.01.2020 00:00:00.000,1.31641,1.31681,1.3164,1.31665,2611
23.01.2020 01:00:00.000,1.31664,1.31713,1.31623,1.31623,1523
23.01.2020 02:00:00.000,1.31623,1.31629,1.31551,1.31585,3866
23.01.2020 03:00:00.000,1.31586,1.31648,1.31566,1.31604,3658
23.01.2020 04:00:00.000,1.31604,1.31637,1.31591,1.31622,2926
23.01.2020 05:00:00.000,1.31624,1.31662,1.31614,1.31625,2309
23.01.2020 06:00:00.000,1.31622,1.31626,1.31512,1.31545,5372
23.01.2020 07:00:00.000,1.31546,1.31639,1.31517,1.31597,3464
23.01.2020 08:00:00.000,1.31597,1.31664,1.31527,1.31601,9565
23.01.2020 09:00:00.000,1.316,1.31667,1.31431,1.31451,12509
23.01.2020 10:00:00.000,1.31451,1.31557,1.31417,1.31473,10780
23.01.2020 11:00:00.000,1.31473,1.31546,1.31431,1.31441,7089
23.01.2020 12:00:00.000,1.31439,1.31449,1.31343,1.31367,4154
23.01.2020 13:00:00.000,1.31367,1.31386,1.31312,1.31359,3386
23.01.2020 14:00:00.000,1.31358,1.31364,1.31265,1.31275,3805
23.01.2020 15:00:00.000,1.31275,1.31305,1.31236,1.31305,2880
23.01.2020 16:00:00.000,1.31306,1.31306,1.31256,1.31267,2772
23.01.2020 17:00:00.000,1.31259,1.31298,1.31239,1.31254,856
23.01.2020 18:00:00.000,1.31254,1.31296,1.31241,1.31274,1249
23.01.2020 19:00:00.000,1.31274,1.31313,1.31272,1.31298,1629
23.01.2020 20:00:00.000,1.313,1.31313,1.31259,1.31276,3515
